ID,animal_and_children,resedent_name,series_build,lift,bathroom
272523377,1,1,0,3,1
274314568,0,0,0,1,1
274962665,0,1,0,4,0
271698718,3,1,0,4,1
210681675,1,0,0,0,1
274886091,0,0,0,3,1
274549895,0,0,0,0,1
274590858,1,0,0,0,1
275001327,0,0,0,0,1
274529408,0,0,1,0,1
274398882,1,0,1,2,1
272634890,0,1,0,4,1
274956389,1,0,0,0,1
274953768,0,1,0,3,1
274292603,1,0,0,2,1
274012320,0,1,0,3,1
264784523,0,1,0,2,1
273019903,0,1,0,0,1
274386692,2,0,0,2,1
270219753,2,1,0,2,1
273526270,3,1,0,2,1
226911765,2,1,0,3,1
274633599,1,0,0,1,2
274690441,0,1,0,1,1
273624117,1,0,0,0,1
274809071,1,0,0,2,1
274657204,3,0,0,3,1
274211622,0,0,0,1,0
274892861,3,0,0,2,1
274584212,1,0,0,1,1
274991833,0,0,0,3,1
273625977,3,0,0,1,1
274591342,3,0,0,2,1
274917343,0,1,0,2,1
273873255,1,0,0,4,1
274525503,1,0,0,1,1
274723582,3,1,0,3,1
274570168,3,0,0,1,1
273761320,1,0,0,0,1
274790631,1,1,0,2,0
271660240,0,0,0,2,2
271054248,1,0,0,1,1
273902954,0,1,0,2,1
271959870,0,0,0,2,1
273854055,1,0,0,0,1
268386024,0,0,0,1,2
274617888,1,0,0,2,1
274923520,1,0,1,2,3
254164969,1,1,0,1,2
274376186,1,0,0,2,1
270054682,1,1,0,3,1
274872449,1,0,0,1,1
271904994,0,0,0,0,1
266010464,1,1,0,3,2
274798760,0,1,0,1,0
275003822,3,0,0,1,1
273528061,0,0,0,0,1
273750102,0,0,0,0,1
274083519,3,0,0,2,1
274588034,0,0,0,1,1
274220599,1,0,0,1,0
273465461,1,0,0,0,1
274704388,3,1,0,3,1
273586870,3,0,0,0,1
274496192,3,1,0,3,1
272820724,1,1,0,2,1
274763054,3,0,0,0,1
274440968,1,1,0,3,1
266862981,1,0,0,1,1
272688355,1,0,0,2,1
272662770,1,0,0,0,1
274704723,1,1,0,1,1
274928516,3,1,0,2,1
274716371,3,0,0,3,1
265126843,1,0,0,2,1
272539853,1,1,0,1,1
274640590,3,0,0,1,0
274330848,1,1,0,2,2
274669714,3,0,0,2,2
274879656,0,0,0,2,1
273067780,0,1,0,2,1
274915457,0,1,0,3,1
273575309,3,1,0,3,0
274446859,3,1,0,0,1
274901626,0,1,0,0,1
274022452,0,1,0,2,1
274544288,1,0,0,2,1
273401294,1,1,0,3,0
274712220,1,1,0,2,1
270435828,3,1,0,4,0
261613893,3,1,0,0,1
268352084,3,1,0,0,1
273122403,3,1,0,1,1
265891337,3,1,0,3,1
272849310,0,0,0,1,1
273290051,0,1,0,1,1
273314525,1,1,0,1,1
274289478,1,0,0,4,1
234136561,0,1,0,5,1
265889362,3,1,0,3,0
267461313,3,1,0,3,0
266216387,1,1,0,1,1
274887249,3,1,0,3,1
274448219,0,1,0,2,1
272097135,3,0,0,2,1
267970983,3,0,0,1,1
272984419,0,0,0,0,1
273755892,0,1,0,0,1
274584169,0,1,0,0,0
274715921,0,1,0,2,1
274619327,0,0,0,1,1
273755928,1,1,0,2,1
273755884,1,0,0,0,0
274151104,3,0,0,0,0
274401783,1,0,0,0,0
272518224,1,0,0,1,1
273755855,1,0,0,0,0
270873491,0,0,0,1,0
274200914,1,0,0,0,2
272895835,1,0,0,1,1
274550448,1,0,0,0,1
273755696,1,0,0,0,1
273904497,1,0,0,1,0
274899732,1,0,0,0,0
270247402,1,0,0,1,0
273850801,1,0,0,2,2
274700202,1,0,0,0,1
273829580,3,0,0,2,2
274739142,1,0,0,0,1
266020475,3,1,0,3,0
274401942,1,0,0,0,1
273668448,1,1,0,0,2
266413808,1,1,0,1,0
274702336,0,1,0,2,1
268193956,1,0,0,2,1
274767911,3,1,0,4,1
274394138,1,0,0,0,1
274941371,0,0,0,2,1
274579394,1,0,0,1,1
267725245,3,1,0,1,1
274904316,1,1,0,2,1
273553230,1,0,0,1,1
270695266,1,0,0,1,1
273062509,1,1,0,1,1
274498836,3,0,0,1,2
272616289,0,0,0,0,1
270483624,1,0,0,0,1
274006779,3,1,0,2,1
274865246,1,1,0,2,1
273469889,0,0,0,1,1
274954980,3,1,0,1,0
268872753,3,0,0,0,1
265552157,0,1,0,2,1
264335445,0,0,0,3,1
274271787,1,1,0,1,1
274643442,1,0,0,2,1
274934248,1,1,0,2,1
270247467,3,1,0,2,1
268645395,0,0,0,1,1
274310233,0,0,0,1,1
260533390,0,1,0,1,1
271255817,3,1,0,2,1
267927390,3,1,0,1,1
272555620,3,0,0,5,1
274739397,3,1,0,3,1
271446844,0,1,0,0,1
274208334,0,0,0,2,1
274822101,3,0,0,0,1
274999457,0,1,0,2,1
235781582,0,1,0,3,1
261768366,1,0,0,0,1
247494951,1,0,0,3,1
274759191,3,1,0,2,1
274841005,0,1,0,4,1
268322657,1,0,0,0,2
270355056,1,0,0,1,0
274489013,3,0,0,2,2
274966937,1,0,0,1,1
273878413,1,0,0,1,1
272895789,0,1,0,2,1
271039096,0,0,0,2,1
274793862,1,1,0,2,1
274828880,1,0,0,2,1
272553407,3,0,0,5,1
274201909,1,1,0,4,1
273317200,1,0,0,0,2
274943463,0,1,0,2,1
274452698,3,0,0,0,1
273755844,1,0,0,2,0
274908298,3,1,0,2,1
274623735,1,1,0,0,1
273390460,0,0,0,3,1
273034361,1,1,0,2,1
274698467,1,1,0,2,1
273084426,0,0,0,1,1
271072103,1,0,0,2,1
270995640,3,0,0,1,1
274877170,3,1,0,2,1
270694864,0,0,0,1,1
274088458,3,0,0,1,1
214329340,1,1,0,3,1
273831309,0,1,0,2,1
274653170,0,1,0,0,1
274395417,1,0,0,1,1
272680161,3,0,0,1,1
274061849,3,1,0,3,1
274552753,1,1,0,1,1
274402310,0,0,0,2,1
235617753,1,1,0,4,1
273322438,1,1,0,2,1
273755850,0,1,0,0,1
274356719,0,1,0,2,1
273829898,0,1,0,2,1
265088099,0,1,0,4,1
274977031,0,0,0,1,0
273865026,0,1,0,0,1
273755641,0,1,0,0,1
274539205,3,0,0,2,1
273599070,3,0,0,0,1
273465518,0,1,0,4,1
273322439,1,1,0,2,1
273748616,0,1,0,1,1
273755705,0,1,0,0,1
269819707,3,0,0,1,1
274619328,1,1,0,0,0
274943939,1,0,0,0,1
273920187,1,1,0,2,1
273193980,1,0,0,1,0
274701739,0,1,0,2,0
274109908,1,0,0,0,0
273442682,1,0,0,1,1
274130529,0,1,0,2,1
273755717,0,1,0,0,0
269819708,3,0,0,1,1
274169141,3,0,0,4,1
274488917,1,0,0,0,0
273755731,0,1,0,2,1
247445183,1,0,0,3,1
269819709,3,0,0,1,1
273756036,3,0,0,4,1
273755828,0,1,0,2,1
274146791,1,0,0,1,1
273755675,3,0,0,3,1
273539458,1,0,0,1,1
235918777,1,0,0,1,1
274955269,3,0,0,4,1
273082790,1,0,0,1,1
273755788,1,0,0,0,1
274787334,0,1,0,0,0
273827284,3,0,0,1,1
270992707,0,1,0,1,1
274442173,1,0,0,0,0
274842212,3,1,0,0,1
274935481,0,1,0,2,1
274336555,0,0,0,0,2
269819710,3,0,0,1,1
273756017,1,0,0,1,0
272128489,0,0,0,1,0
273756038,0,0,0,0,0
273755684,3,1,0,0,0
273912783,1,0,0,0,2
273756037,0,1,0,0,1
273107593,1,1,0,2,1
273632288,1,0,0,1,2
269819711,3,0,0,1,1
273758248,1,0,0,0,2
272453787,0,0,0,1,1
273756141,1,0,1,1,2
273755908,3,0,0,3,1
267478278,3,1,0,3,1
268102729,1,0,0,0,1
273755893,0,0,0,0,0
273755939,1,0,0,1,0
271036966,0,0,0,1,1
273087172,1,1,0,1,1
274932235,1,0,0,0,0
272371208,3,0,0,1,1
272819676,0,0,0,0,2
274193494,1,1,0,1,0
274311458,3,1,0,1,1
274917764,1,0,0,0,1
274934156,0,1,0,0,1
270198387,0,0,0,1,1
274813408,0,1,0,2,1
274841617,0,0,0,4,0
274055270,0,1,0,4,1
274851136,0,1,0,2,1
255943159,0,0,0,1,1
266304139,3,1,0,6,1
274920642,0,1,0,3,1
260814089,1,1,0,1,2
256716257,1,1,0,2,1
274663932,3,0,0,2,1
250029318,3,0,0,1,1
273422324,3,0,0,2,2
150131561,1,1,0,3,1
266421239,0,0,0,2,1
274933911,1,0,0,3,1
272506858,3,0,0,2,1
271677796,1,0,0,2,1
273793399,0,0,0,2,1
268685672,1,0,0,2,1
274982166,1,1,0,3,2
274995996,3,0,0,2,1
264363750,0,1,0,2,1
274791627,0,1,0,3,1
268564976,0,0,0,1,0
274980474,1,0,0,1,1
273910970,1,0,1,2,1
273638888,1,1,1,2,1
274739374,0,1,0,3,0
274218633,1,0,0,2,1
272907399,1,0,0,3,0
274221369,0,0,0,3,0
274976335,1,1,1,4,1
274370974,1,0,0,2,0
271930328,3,0,0,1,1
274881621,0,0,0,0,1
274877737,3,0,0,3,1
252137540,1,1,1,2,1
274815161,1,0,0,3,1
273831858,1,0,1,2,1
274857104,2,0,0,2,1
273938400,3,0,0,2,1
274874860,1,0,0,3,1
274310193,1,0,1,2,1
274111172,1,0,0,2,1
274143472,1,0,1,2,1
196159770,1,0,0,1,1
273137080,1,0,0,2,1
269086061,3,1,1,2,1
274901075,1,0,0,2,1
271937063,1,0,0,2,1
274983332,3,0,0,1,1
241445837,1,0,1,2,1
274619261,0,1,0,3,1
258300566,1,0,0,2,1
274776198,1,0,0,2,1
273893039,1,1,1,2,1
274064072,0,0,0,2,1
217166303,1,0,0,0,1
274927026,0,0,0,1,1
274193260,3,0,1,0,1
274697049,3,0,0,3,1
209475445,1,1,0,3,1
274837794,1,1,0,1,1
271096156,3,1,0,3,1
190663060,3,0,0,2,1
273530120,0,0,0,2,1
272759842,0,0,1,2,1
273649503,1,0,0,2,1
271926612,3,0,0,2,1
273689023,0,0,0,2,1
272824800,1,0,0,1,1
273309549,0,0,1,2,1
273226934,0,0,0,2,1
274250559,1,0,1,3,1
273710880,1,0,1,0,1
224627517,1,0,0,2,1
274442022,1,0,0,1,1
267438441,1,0,0,2,1
274613857,1,0,0,3,1
274902299,1,0,0,2,1
225252446,0,1,0,1,1
273948108,1,0,0,2,1
274757663,1,0,0,2,1
272631180,0,0,0,2,1
272957815,1,0,0,3,1
274984328,1,1,0,2,0
274950071,1,0,0,2,1
274836905,1,0,0,2,1
274792009,1,0,0,2,1
274424014,1,0,0,3,1
258840431,1,0,0,2,1
273628922,0,0,0,2,1
274267996,1,0,0,2,1
274101306,0,0,0,2,1
274362908,3,0,0,2,1
274646413,0,0,1,2,1
273868888,1,0,0,0,1
272914491,3,0,0,4,1
274780208,1,0,0,4,1
274499904,1,0,0,0,1
264850513,1,0,0,3,1
274058838,0,1,0,4,1
274463536,1,0,0,2,1
273591915,0,1,1,4,1
270409627,1,0,0,2,1
274047064,0,1,1,0,1
274960530,1,1,1,2,1
262472922,1,0,0,2,1
274389340,3,0,0,2,1
266752532,1,0,0,2,1
273645455,1,0,0,2,1
272442461,1,0,0,3,1
273923842,1,0,1,2,1
273580207,3,0,0,0,1
205325932,1,0,0,1,1
219475943,1,0,0,1,1
274945029,3,1,0,3,1
274932564,0,0,0,2,1
274907175,1,0,0,2,1
274646763,3,0,0,2,1
274551043,3,0,0,2,1
244640437,1,1,0,3,1
274470109,1,0,0,2,1
223281319,1,0,0,2,1
274764300,1,0,0,2,1
274621490,1,0,1,2,1
269053084,0,0,0,2,1
274376142,3,0,0,2,1
274204057,1,0,1,2,1
273816350,1,0,1,0,1
274639738,1,0,0,2,1
270217964,1,0,0,2,1
265605188,1,0,0,1,1
267912413,1,0,0,2,1
274297207,0,0,0,3,1
274377173,3,0,0,2,1
267327943,3,0,0,2,0
275001366,3,0,0,1,1
274055925,1,0,1,2,1
274990242,1,0,0,2,1
274706448,1,1,1,5,1
274455999,3,0,1,2,1
274878156,3,1,0,1,1
274734278,3,0,0,2,2
273787045,1,1,0,4,1
274832174,1,0,0,2,1
274925457,0,0,0,1,1
274894934,1,0,1,3,1
220878150,1,1,0,2,2
274838613,1,1,0,2,1
274754445,3,0,0,4,0
152621878,1,0,1,3,1
274930849,3,0,1,0,1
264844606,1,0,0,2,1
274517166,3,0,1,2,2
274105092,1,0,0,2,1
274835978,1,0,1,2,2
272815687,0,0,0,1,2
273336952,3,1,1,0,4
274683942,0,0,0,1,1
260751829,3,0,0,2,1
274964219,0,1,0,3,0
274803945,1,0,0,2,0
274809724,0,0,0,2,1
274632589,0,1,0,3,1
274594311,0,0,0,1,1
272824453,1,0,0,2,1
274336048,0,0,0,2,1
274825803,3,0,0,2,1
272968483,3,1,0,3,1
274952365,1,0,1,2,1
211923708,1,0,0,1,1
274923176,1,0,0,2,1
229694541,1,0,0,2,1
274551347,0,0,0,2,1
274283137,3,0,0,3,1
273315034,1,0,0,2,1
273894205,3,0,0,2,1
273992125,3,0,0,2,1
274473130,1,1,0,3,1
274214538,0,0,0,3,1
249938860,0,0,0,2,1
275003435,0,0,0,1,0
274539341,3,1,0,3,1
273346613,1,0,0,0,1
162124882,1,0,0,2,1
272694549,1,0,0,3,1
274940131,0,0,0,2,1
274292195,0,0,0,3,1
274820867,0,0,0,3,1
274856245,0,0,0,3,1
271308940,2,0,0,6,1
262455754,1,0,0,2,1
274976410,1,0,0,2,1
258460008,1,0,0,3,1
274896428,1,0,0,2,1
274823630,1,1,0,3,1
274536148,1,0,0,2,1
274058442,0,1,0,3,1
274290979,1,0,0,2,1
274706181,3,0,0,0,1
274601528,1,1,0,3,1
273914929,1,0,0,1,0
273869873,1,0,0,2,0
269773592,3,0,0,2,1
274684647,3,0,0,1,1
274908335,1,1,0,4,1
265212487,3,0,0,2,1
274943190,3,1,0,0,1
274709973,3,0,0,1,1
274815845,1,0,0,1,1
274815873,1,1,0,3,1
274475919,3,1,0,3,1
274862031,1,1,0,3,2
274940464,3,0,0,3,1
274490001,1,0,0,2,1
274979113,2,1,0,0,1
274723913,1,1,0,4,1
274767958,3,1,0,3,1
274877108,3,1,0,1,1
274767954,3,1,0,2,1
274785548,1,1,0,3,1
274908344,1,1,0,2,1
274908325,3,1,0,2,1
274815894,3,1,0,2,1
274908353,1,1,0,2,2
274908352,1,1,0,2,2
274985515,1,1,1,3,1
274699670,1,1,0,2,1
251434745,0,0,0,2,1
273324501,1,1,0,0,1
268231890,1,1,0,3,1
273702623,3,0,0,0,1
274945372,0,0,0,0,1
274832566,0,0,0,2,1
273361833,1,1,0,0,1
274452957,0,0,0,2,1
274811357,1,0,0,2,1
273830895,3,1,0,0,1
274950600,1,0,0,1,1
187970585,1,0,0,0,1
274325252,3,0,0,1,1
274880007,1,0,0,0,1
274879647,1,1,0,2,1
274665476,1,0,0,2,1
274890817,3,1,0,4,0
274504745,0,1,0,3,1
274679950,1,0,0,2,0
274957031,1,1,0,2,1
274957007,3,1,0,2,2
263856736,3,0,0,0,0
274635723,1,1,1,0,1
274503925,3,1,0,0,1
270080096,0,0,0,2,1
274529058,1,0,0,4,1
274729098,0,0,0,2,1
273785060,1,0,1,2,1
274753535,1,0,1,2,1
274688010,1,0,0,1,1
215009936,3,0,0,2,1
272316414,3,0,0,2,0
274724324,1,0,0,2,1
274784479,3,0,0,0,1
173189702,3,0,0,0,1
274834082,1,1,0,3,1
268321213,0,0,0,2,1
274454000,1,0,0,2,0
273907934,3,0,0,2,1
274033503,1,0,0,0,1
274798433,1,0,0,2,1
274942030,1,1,0,2,2
270487483,1,1,0,3,2
274699717,1,0,1,0,1
274303032,1,0,0,2,1
274496889,3,0,1,2,1
273850160,1,0,1,3,1
273833280,3,1,1,0,2
274944164,0,1,0,2,1
192040938,0,0,0,0,1
274826356,1,0,0,0,1
274901517,3,0,0,0,1
272657852,0,0,0,2,1
258967411,1,0,0,1,1
274851026,1,0,0,0,1
274750255,0,0,0,2,1
274890124,0,0,0,0,0
272954210,0,0,1,2,1
274377904,3,0,0,0,0
274044309,0,0,0,0,1
274833165,1,0,0,2,1
259187693,3,0,0,4,1
265707395,3,0,0,0,1
274781319,3,0,0,0,1
274967313,1,0,0,0,0
274898399,1,1,1,4,1
274737462,0,1,0,0,1
274957017,3,1,0,3,1
226864512,1,0,0,2,1
274624172,3,0,0,2,1
273645815,0,0,0,0,1
208709405,3,0,0,0,1
273336194,1,1,0,0,1
273545841,0,0,0,2,1
273657954,3,1,0,4,1
269271476,3,0,0,2,1
272475068,0,0,0,3,1
274283468,0,1,0,4,1
212045419,0,1,0,2,1
274764654,1,0,0,0,1
274663384,1,0,1,0,1
274064453,3,1,1,0,1
274599341,1,0,0,2,1
274047057,1,1,1,4,1
273627341,3,0,0,2,1
268684501,0,0,1,3,1
274957025,1,1,0,3,1
274553458,1,1,0,3,1
274524857,1,0,0,2,1
274685661,3,1,0,0,1
273869951,3,0,0,2,1
274897021,0,0,0,2,1
274799291,1,0,0,2,0
272334988,1,1,0,4,1
274451688,1,1,1,4,1
274957045,1,1,0,4,1
274782152,3,0,0,2,1
274454827,1,1,0,3,1
274970981,1,0,1,0,1
274937128,2,1,0,2,1
268509821,3,0,1,0,1
273587121,3,1,0,2,2
273555029,1,1,0,0,1
273898963,3,0,1,2,1
273612180,1,0,0,2,1
274932922,1,1,0,3,2
274308997,1,1,0,2,1
272529409,0,1,0,3,1
259536056,0,0,0,3,1
272681306,3,0,0,0,1
274880904,1,0,1,0,1
274920719,1,1,0,1,1
273471830,0,0,1,0,1
272943694,1,0,1,0,1
274957044,3,1,0,2,2
274957043,3,1,0,2,2
273141948,1,1,0,2,0
274745364,3,0,0,1,0
273321049,1,0,0,0,1
274360511,1,1,1,2,1
274481602,1,0,0,2,1
268742141,1,0,0,1,1
274662260,1,1,0,1,1
262348518,3,0,0,2,1
267498606,1,0,0,1,1
273523329,3,1,0,0,2
262734009,1,0,0,2,1
267718058,1,0,0,3,1
270599576,0,0,1,2,1
274886910,1,1,0,2,2
274442953,1,0,0,2,1
274943337,1,1,1,4,1
274332952,3,1,0,0,1
264964381,1,1,0,0,2
273136405,3,0,0,0,1
274691205,3,0,0,0,1
269708703,0,1,0,2,2
266584581,1,1,0,3,2
274972434,1,1,0,0,2
274921167,3,0,0,2,1
274533171,1,0,1,2,1
271958692,1,0,1,3,1
274424841,1,0,0,1,1
274127726,1,1,0,2,1
234043130,1,0,0,1,1
273273531,1,0,0,2,1
268859198,3,1,1,4,2
273810474,3,0,0,2,1
273900158,1,0,1,3,1
273500849,3,0,0,3,0
274577066,1,0,0,2,1
273630370,3,0,0,1,0
250902653,3,0,0,2,1
273457565,3,0,0,3,1
273187331,3,0,0,3,1
274933605,3,0,0,3,1
274439993,1,0,0,2,1
245892892,0,0,0,0,1
273388536,0,1,0,0,1
262578078,1,0,0,3,0
274897766,3,1,0,4,1
274376478,3,0,0,0,1
267918421,1,0,0,2,1
274217696,3,0,0,1,1
274904384,3,1,0,0,1
274805048,1,1,0,2,1
274980708,3,0,0,2,1
274191056,3,0,0,2,1
260995763,3,0,0,2,1
210265717,1,0,0,1,1
274478260,3,0,0,1,1
254637133,1,0,0,0,0
274447346,0,0,1,2,1
274917513,0,0,0,0,0
266279009,1,1,0,0,1
274235912,1,1,0,2,0
272424691,3,0,0,4,1
274942364,1,0,0,2,1
274549531,1,0,0,2,1
255115491,1,0,0,2,1
216497825,3,0,0,2,1
274271871,1,0,0,2,1
271735198,3,0,0,2,2
257646145,1,0,0,2,1
274685028,1,0,0,0,1
273519090,1,0,0,2,1
273620527,0,0,0,4,1
270414553,1,0,0,2,1
274926422,3,0,0,2,1
273814873,1,0,0,2,1
274908327,1,0,0,1,1
273805546,1,0,0,4,1
274575587,1,0,0,0,1
274939158,3,0,0,0,1
274573306,1,0,0,2,1
218661596,2,0,0,0,1
271679391,0,1,0,0,0
272078309,1,1,0,0,1
274778746,1,0,0,0,1
195330574,3,0,0,1,1
274982288,1,0,0,0,1
274815322,3,0,0,0,1
274246664,1,0,0,0,1
274836039,3,0,0,1,1
189384379,1,0,0,1,1
274140997,0,0,0,2,1
274549695,0,0,0,2,2
273608911,0,0,0,1,1
274441400,3,0,0,2,1
274970133,0,0,0,1,1
274102020,1,1,0,0,1
274990340,1,1,0,0,1
274894254,1,0,0,0,1
269480341,3,0,0,2,1
274775931,1,0,0,0,1
274990336,1,0,0,2,1
274345459,1,0,0,1,0
274773909,1,0,0,0,1
274774047,1,0,0,1,1
274798578,1,0,0,2,1
274948330,0,0,0,1,1
274947112,3,0,0,0,1
273980565,1,1,1,0,1
274921159,1,1,1,0,1
274763901,0,0,0,0,1
266021349,0,0,0,2,1
269025632,3,0,0,1,1
274945968,1,1,0,0,1
273584415,1,0,0,1,1
274391820,0,0,0,1,1
273967416,0,0,0,0,1
273704193,0,0,0,0,1
274892966,0,1,1,0,1
274697586,3,0,0,2,1
274528802,3,1,0,0,1
274968911,0,0,0,0,1
274550434,0,0,0,2,1
207467243,1,0,0,0,1
264044317,3,0,0,0,1
221535394,3,0,0,1,1
267728665,0,1,1,0,1
274192571,1,0,0,0,1
273966267,3,0,0,4,1
271631834,1,0,0,1,0
274950835,1,0,0,0,1
274654317,3,0,0,1,1
274438265,0,0,0,0,1
274898497,1,0,0,1,1
259683559,1,0,0,1,0
270573717,1,0,0,0,1
274925431,1,0,0,0,1
274689340,3,0,0,0,1
274310200,0,0,0,0,0
273877509,3,0,0,0,1
273087515,3,0,1,0,1
274832927,3,0,0,2,1
274856131,3,0,1,0,1
274271485,1,0,0,1,1
274705506,1,0,0,2,1
274744504,0,0,0,2,1
256325624,1,0,0,1,1
249412117,1,0,0,0,1
274997766,1,0,0,2,1
274045818,1,0,1,0,1
274878669,1,0,1,0,1
274463403,1,0,0,1,1
274587525,3,0,0,0,1
269084066,1,0,0,1,1
266268915,0,0,0,2,1
274858035,0,0,0,1,1
274255446,1,0,0,2,1
274335677,1,0,1,1,1
274356915,3,0,1,2,1
274976260,1,0,0,2,1
274720651,3,0,0,1,1
272282566,1,0,0,0,0
274738640,1,0,0,0,1
260744683,1,0,0,1,1
274855613,0,0,0,2,1
273876700,1,0,0,0,1
273162232,0,0,0,0,1
274058495,1,0,0,0,1
274502679,1,0,0,1,1
274657727,0,0,0,0,1
273016537,1,0,1,1,1
274891756,1,0,0,1,1
272941678,0,0,0,2,1
274529874,3,0,0,0,1
264532998,1,0,0,0,0
274730488,3,0,0,2,1
274471771,3,0,0,2,1
274828107,1,0,0,3,1
274587449,1,0,0,1,1
273903533,3,0,1,0,1
274925399,1,0,1,0,1
259398568,1,0,0,2,1
274659984,3,0,0,0,1
273333741,0,0,0,1,1
274761321,1,0,0,1,1
274656257,0,1,1,4,1
274985501,3,0,1,0,1
274552740,1,0,0,2,2
274929904,1,0,0,3,1
274528299,1,0,0,4,1
274250798,3,0,0,2,1
274785436,3,0,0,2,2
274620180,1,0,0,2,1
274732098,3,0,0,1,2
266651055,3,0,0,1,1
274983365,3,0,0,2,1
259224781,0,0,0,2,1
273893343,0,0,0,2,1
274945754,1,0,0,2,1
274011951,1,0,1,2,1
274704113,1,0,1,2,2
261972475,0,0,0,2,1
264891052,1,0,0,0,2
274379706,1,0,1,0,2
258453147,1,0,0,1,2
274595822,1,0,1,0,2
254196236,1,0,0,3,2
249819541,0,0,0,0,1
271778006,0,0,0,0,1
274951343,3,0,0,0,1
265928914,1,0,0,1,1
271632200,1,0,0,0,1
274737283,1,0,0,1,1
274609240,3,0,0,0,1
274824814,2,0,0,2,1
260092825,1,0,0,1,1
273625608,1,0,0,0,1
271287073,3,1,0,0,1
244112931,1,0,0,2,1
274917734,1,0,0,0,1
219961188,3,0,0,1,1
274873108,0,0,0,0,1
273799961,0,1,0,0,1
273999193,0,0,0,1,1
274705048,1,0,0,4,1
274668159,1,0,0,2,0
262960831,1,0,0,0,1
268458385,3,0,0,1,1
274668499,1,0,0,0,1
273256861,3,0,0,0,1
274339000,3,0,0,5,1
274998227,0,0,0,1,1
271860899,1,0,0,0,1
274541428,1,0,0,2,1
274142470,1,0,0,0,1
271429285,0,0,0,0,0
274579267,1,0,0,4,1
241821102,3,0,0,2,1
274675179,1,0,0,0,1
258157350,2,0,0,2,1
266156583,0,0,0,0,1
274924485,0,0,0,1,1
260998226,0,0,0,5,1
177556024,3,0,0,0,1
261107077,0,0,0,1,1
273926621,3,0,0,1,1
248008232,1,0,0,1,1
274463435,0,0,0,2,1
273326545,3,0,0,0,1
267017056,0,0,0,0,1
274233909,1,0,0,1,1
274778367,0,0,0,4,0
274697333,0,0,0,0,1
262701098,0,0,0,1,0
274766699,0,0,0,1,1
271451843,0,0,0,1,1
273107451,1,0,0,0,1
274826896,1,0,0,2,1
193806110,0,0,0,1,1
266969229,0,0,0,1,1
274894407,3,0,0,0,1
274590828,1,0,0,1,1
274681466,1,0,0,3,1
260853800,1,0,0,2,1
273825447,3,0,0,2,1
274993966,1,0,0,0,1
274904840,1,0,0,2,1
274897103,1,0,0,2,1
274538930,1,0,0,0,1
271656833,3,0,0,0,0
273406944,1,0,0,0,1
271908731,0,0,0,2,2
274291329,1,0,0,2,1
272129150,1,0,0,2,2
274879768,1,0,0,2,1
273489820,0,1,0,0,1
274865456,3,0,0,0,1
274906439,3,0,0,1,1
274655380,1,0,0,2,1
274985010,1,0,0,2,1
274879988,3,0,0,0,1
257941159,0,0,0,0,1
274905669,1,0,0,2,0
274858720,1,0,0,0,1
274020164,0,0,0,1,1
274460152,1,0,0,2,1
274524898,0,0,0,2,1
274987733,3,0,0,1,1
274623838,3,0,0,2,1
274883356,1,0,0,2,1
274999001,0,0,0,0,1
268100977,1,0,1,0,1
274462360,1,0,0,2,1
274633156,3,0,0,0,1
274828005,3,0,0,2,1
274841899,3,0,0,2,1
274916469,3,0,0,3,1
274932635,3,0,0,0,1
273550001,3,0,0,0,0
274799886,3,0,0,1,1
162797571,1,0,0,1,1
273815282,3,0,0,1,1
273879797,0,0,0,1,1
274953994,3,0,0,0,2
274353663,1,0,0,2,1
273485700,1,0,0,0,1
198380546,1,0,0,2,1
272286855,1,0,0,0,0
273636472,3,0,1,0,1
274807628,0,0,0,2,1
273077386,1,0,0,2,1
274145492,0,0,0,0,1
274979541,0,0,0,2,1
274055891,3,0,0,0,0
274900616,1,0,0,1,1
221928715,0,0,0,1,1
274816298,3,0,0,0,1
274938414,1,0,0,0,1
274761493,0,0,0,2,1
271419249,1,0,0,2,1
274795917,3,0,0,2,1
274004974,1,0,0,0,1
274429828,1,0,0,2,1
274610837,1,0,0,1,1
271783533,0,0,0,2,1
272282527,3,0,0,2,1
216381628,0,0,0,0,1
275005462,3,0,0,2,1
274962442,0,0,0,0,1
274571093,1,0,1,0,1
273685127,0,0,0,0,1
270398036,3,0,0,0,1
274767998,0,0,0,0,1
272869563,0,0,0,2,1
274625271,0,0,0,2,1
216107486,1,0,0,0,1
274805722,0,0,0,2,1
273795505,0,0,0,1,1
274803265,0,0,0,2,1
272814644,3,0,1,0,1
274824042,0,0,1,0,1
273475305,1,0,1,0,1
274936218,1,0,1,0,1
274897317,1,0,0,1,1
272565727,1,0,0,2,1
266229938,1,0,0,2,1
274682720,3,0,0,2,1
274040127,3,0,0,1,1
221167782,2,0,0,0,1
274295381,1,0,0,2,1
272725058,3,0,1,0,1
274057193,2,0,1,0,1
270591307,3,0,1,1,1
272277581,3,0,0,0,1
273911491,3,0,0,1,2
274065051,2,0,1,0,1
274841313,3,0,1,0,1
274928920,3,0,0,1,1
258403543,0,0,0,2,1
272807889,1,0,0,1,2
273924841,0,0,0,1,1
167707429,1,0,0,2,2
258680060,1,0,0,2,1
274331935,3,0,0,2,2
272857085,1,0,0,0,2
274139402,1,0,0,0,1
156954516,0,0,0,2,1
222845288,0,0,0,0,1
206161409,0,0,0,0,1
274383255,3,0,0,2,1
270028421,3,0,0,2,1
274090825,1,0,0,2,2
